Date,Year,Temp,ToBottom,ToBottomNum,TowLength,VolConc,VolSubSample,TotalCount,Diameter,Density
9/7/99,1999,20.5,FALSE,0,10,43,3,14,13,302
9/7/99,1999,22.2,FALSE,0,8,150,3,256,13,24109
9/8/99,1999,22,FALSE,0,8,47,47,6,13,11
9/8/99,1999,18.5,FALSE,0,10,44,44,0,13,0
9/9/99,1999,20,FALSE,0,9,43,43,3,13,5
9/9/99,1999,21.4,FALSE,0,10,48,48,4,13,6
9/9/99,1999,21.5,FALSE,0,10,50,50,188,13,283
9/9/99,1999,21.5,FALSE,0,7,42,42,6,13,13
9/13/99,1999,20,TRUE,1,9,39,39,1,13,2
9/14/99,1999,20,FALSE,0,5,44,44,27,13,81
9/21/99,1999,17,FALSE,0,3,50,50,0,13,0
9/21/99,1999,16.5,FALSE,0,5,49,49,0,13,0
9/21/99,1999,17,FALSE,0,5,49,49,0,13,0
9/21/99,1999,17.2,FALSE,0,5,42,42,0,13,0
9/24/99,1999,16,FALSE,0,3,46,46,15,13,75
9/24/99,1999,16,FALSE,0,10,36,3,112,13,2025
9/24/99,1999,16,FALSE,0,10,47,47,19,13,29
9/24/99,1999,17,FALSE,0,4,50,3,8,13,502
9/24/99,1999,16,FALSE,0,10,32,3,193,13,3102
9/27/99,1999,16,FALSE,0,10,42,42,1,13,2
9/27/99,1999,16,TRUE,1,9,38,38,0,13,0
9/27/99,1999,16,FALSE,0,10,48,48,0,13,0
9/27/99,1999,16,TRUE,1,9,36,36,0,13,0
9/28/99,1999,16,TRUE,1,5,47,47,2,13,6
9/28/99,1999,16,FALSE,0,5,50,50,0,13,0
9/28/99,1999,16,FALSE,0,10,50,50,0,13,0
9/28/99,1999,16,FALSE,0,10,50,50,1,13,2
9/29/99,1999,17,FALSE,0,10,44,44,0,13,0
9/29/99,1999,17,FALSE,0,10,47,47,0,13,0
9/29/99,1999,17.5,FALSE,0,10,42,42,0,13,0
10/5/99,1999,14,TRUE,1,5,42,42,0,13,0
10/5/99,1999,14.1,FALSE,0,3,40,40,0,13,0
10/5/99,1999,14.1,TRUE,1,5,48,48,1,13,3
10/5/99,1999,14,FALSE,0,3,50,50,0,13,0
10/7/99,1999,14,FALSE,0,10,50,3,13,13,326
10/7/99,1999,12.5,FALSE,0,9,37,3,71,13,1466
10/7/99,1999,14.1,FALSE,0,9,35,3,33,13,645
10/7/99,1999,13.5,FALSE,0,3,33,3,7,13,387
10/19/99,1999,14,FALSE,0,10,40,40,12,13,18
10/19/99,1999,10.5,TRUE,1,7,37,37,0,13,0
4/25/00,2000,4,FALSE,0,9,35,35,0,13,0
4/25/00,2000,4,FALSE,0,10,38,38,0,13,0
4/28/00,2000,9,FALSE,0,9,45,45,0,13,0
4/28/00,2000,7.8,FALSE,0,8,40,40,0,13,0
4/28/00,2000,8.2,FALSE,0,3,38,38,0,13,0
4/28/00,2000,7,FALSE,0,9,38,38,0,13,0
5/1/00,2000,8.5,FALSE,0,6,48,48,0,13,0
5/1/00,2000,4.8,FALSE,0,6,45,45,0,13,0
5/1/00,2000,5.2,TRUE,1,9,42,42,0,13,0
5/1/00,2000,8,FALSE,0,4,40,40,0,13,0
5/2/00,2000,6.2,FALSE,0,6,100,100,0,13,0
5/2/00,2000,4.8,FALSE,0,10,100,100,0,13,0
5/3/00,2000,5.5,FALSE,0,10,45,45,0,13,0
5/3/00,2000,3.5,FALSE,0,10,47,47,0,13,0
5/4/00,2000,4,TRUE,1,8,40,40,0,13,0
5/5/00,2000,7,FALSE,0,9,30,30,0,13,0
5/5/00,2000,3.4,FALSE,0,10,40,40,0,13,0
5/5/00,2000,5.2,FALSE,0,10,42,42,0,13,0
5/5/00,2000,5.2,FALSE,0,10,40,40,0,13,0
5/5/00,2000,7,FALSE,0,10,42,42,0,13,0
5/15/00,2000,11.2,FALSE,0,10,38,38,0,13,0
5/17/00,2000,13.8,FALSE,0,8,38,38,74,13,139
5/17/00,2000,17,FALSE,0,9,48,48,133,13,223
5/17/00,2000,17.1,FALSE,0,4,38,38,2,13,8
5/17/00,2000,17.1,FALSE,0,4,48,48,4,13,15
5/17/00,2000,14.8,FALSE,0,10,44,44,68,13,102
5/18/00,2000,8,FALSE,0,10,42,42,0,13,0
5/18/00,2000,8.9,FALSE,0,9,45,45,0,13,0
5/19/00,2000,8,FALSE,0,11,46,46,0,13,0
5/22/00,2000,10.8,FALSE,0,7,48,48,0,13,0
5/22/00,2000,10.1,FALSE,0,10,45,45,0,13,0
5/24/00,2000,8.9,FALSE,0,10,46,46,0,13,0
5/24/00,2000,11.3,FALSE,0,10,48,48,0,13,0
5/26/00,2000,14,FALSE,0,6,48,48,0,13,0
5/26/00,2000,13,FALSE,0,6,48,48,0,13,0
5/26/00,2000,9.8,FALSE,0,10,48,48,0,13,0
5/29/00,2000,11,FALSE,0,6,42,42,2,13,5
5/29/00,2000,11,FALSE,0,6,40,40,1,13,3
5/29/00,2000,16,FALSE,0,4,42,42,0,13,0
5/29/00,2000,14.8,FALSE,0,7,46,46,0,13,0
5/29/00,2000,11.8,TRUE,1,7,46,46,7,13,15
5/31/00,2000,18.7,FALSE,0,9,150,3,672,13,56254
5/31/00,2000,15.5,FALSE,0,9,46,46,254,13,425
5/31/00,2000,17,FALSE,0,10,46,3,103,13,2380
5/31/00,2000,17.9,FALSE,0,4,39,3,84,13,4114
6/1/00,2000,11,FALSE,0,9,44,44,133,13,223
6/1/00,2000,11.2,FALSE,0,10,46,46,0,13,0
6/1/00,2000,12,FALSE,0,9,48,48,20,13,33
6/1/00,2000,11.8,FALSE,0,10,48,48,1,13,2
6/5/00,2000,12,FALSE,0,10,45,45,78,13,118
6/5/00,2000,13.1,FALSE,0,8,44,44,10,13,19
6/8/00,2000,14.2,FALSE,0,10,42,42,0,13,0
6/8/00,2000,14,FALSE,0,9,40,40,0,13,0
6/9/00,2000,12,FALSE,0,10,38,38,0,13,0
6/9/00,2000,10.7,TRUE,1,8,38,38,0,13,0
6/9/00,2000,11.1,FALSE,0,10,31,31,5,13,8
6/9/00,2000,11.1,FALSE,0,10,48,48,2,13,3
6/9/00,2000,0,FALSE,0,10,48,48,2,13,3
6/9/00,2000,10.5,TRUE,1,6,40,40,0,13,0
6/12/00,2000,16,FALSE,0,7,39,39,0,13,0
6/12/00,2000,15.2,FALSE,0,6,37,37,0,13,0
6/12/00,2000,13,FALSE,0,10,39,39,0,13,0
6/13/00,2000,12,FALSE,0,6,32,32,33,13,83
6/13/00,2000,16.9,FALSE,0,7,37,37,0,13,0
6/13/00,2000,12.4,TRUE,1,9,35,35,24,13,40
6/13/00,2000,16.2,FALSE,0,4,35,35,0,13,0
6/15/00,2000,15.6,FALSE,0,4,37,37,8,13,30
6/15/00,2000,16.6,FALSE,0,7,46,3,733,13,24193
6/15/00,2000,16,FALSE,0,10,36,3,180,13,3255
6/15/00,2000,15.7,FALSE,0,8,36,3,51,13,1153
6/16/00,2000,11.2,FALSE,0,10,40,40,14,13,21
6/16/00,2000,7.2,FALSE,0,8,38,38,0,13,0
6/16/00,2000,14,FALSE,0,8,42,42,0,13,0
6/16/00,2000,14,FALSE,0,10,37,37,0,13,0
6/20/00,2000,17,FALSE,0,10,38,38,0,13,0
6/20/00,2000,20,FALSE,0,8,43,43,0,13,0
6/21/00,2000,14.9,FALSE,0,10,42,3,27,13,570
6/21/00,2000,14.9,FALSE,0,10,38,3,37,13,706
6/21/00,2000,0,FALSE,0,10,38,3,35,13,668
6/21/00,2000,15.9,FALSE,0,8,42,42,71,13,134
6/22/00,2000,13.2,FALSE,0,10,40,40,0,13,0
6/22/00,2000,16.2,FALSE,0,10,40,40,0,13,0
6/22/00,2000,14.1,TRUE,1,6,35,35,1,13,3
6/22/00,2000,12.8,TRUE,1,10,38,38,0,13,0
6/26/00,2000,20.3,FALSE,0,6,37,37,0,13,0
6/26/00,2000,16.4,FALSE,0,10,42,42,0,13,0
6/26/00,2000,22,FALSE,0,8,40,40,0,13,0
6/26/00,2000,21.8,FALSE,0,3,30,30,1,13,5
6/27/00,2000,23.1,FALSE,0,5,38,38,219,13,660
6/27/00,2000,19.1,TRUE,1,8,35,3,161,13,3538
6/27/00,2000,18.1,FALSE,0,6,75,3,214,13,13436
6/28/00,2000,23.9,FALSE,0,10,250,3,138,13,17328
6/28/00,2000,23.8,FALSE,0,10,250,3,349,13,43823
6/28/00,2000,0,FALSE,0,10,250,3,122,13,15319
6/28/00,2000,21.4,FALSE,0,8,350,3,1280,13,281268
6/28/00,2000,24.8,FALSE,0,8,350,3,229,13,50321
6/28/00,2000,24.8,FALSE,0,4,250,3,334,13,104848
6/29/00,2000,18.5,TRUE,1,9,40,3,84,13,1875
6/29/00,2000,16.2,FALSE,0,8,37,37,9,13,17
6/29/00,2000,19.8,FALSE,0,10,44,3,135,13,2983
6/29/00,2000,19,FALSE,0,10,40,3,36,13,723
7/5/00,2000,21,FALSE,0,10,38,38,8,13,12
7/5/00,2000,21.8,FALSE,0,6,36,36,11,13,28
7/7/00,2000,18,FALSE,0,8,150,3,285,13,26840
7/7/00,2000,18,FALSE,0,10,200,3,390,13,39177
7/11/00,2000,17.3,FALSE,0,10,42,3,240,13,5063
7/11/00,2000,18.4,FALSE,0,10,50,50,2,13,3
7/11/00,2000,17,FALSE,0,7,48,3,143,13,4925
7/11/00,2000,17.6,FALSE,0,10,42,3,413,13,8712
7/11/00,2000,19.5,TRUE,1,7,50,50,24,13,52
7/12/00,2000,23.8,FALSE,0,6,88,88,1,13,3
7/12/00,2000,23,FALSE,0,5,44,44,4,13,12
7/12/00,2000,23.5,FALSE,0,6,40,40,7,13,18
7/12/00,2000,15.9,TRUE,1,10,43,3,588,13,12699
7/12/00,2000,22.1,FALSE,0,3,40,40,0,13,0
7/12/00,2000,17.5,TRUE,1,6,35,3,78,13,2285
7/12/00,2000,17.5,TRUE,1,6,35,3,84,13,2461
7/12/00,2000,0,FALSE,0,6,35,3,56,13,1641
7/13/00,2000,20.2,FALSE,0,9,43,3,139,13,3336
7/13/00,2000,19.8,FALSE,0,8,46,3,267,13,7711
7/13/00,2000,20,FALSE,0,10,500,3,517,13,129835
7/13/00,2000,19.5,FALSE,0,10,205,3,863,13,88858
7/19/00,2000,22.8,FALSE,0,8,200,3,206,13,25867
7/19/00,2000,22.8,FALSE,0,10,200,3,301,13,30236
7/19/00,2000,21.8,FALSE,0,7,51,3,678,13,24810
7/19/00,2000,21.2,FALSE,0,4,32,3,13,13,522
7/19/00,2000,0,FALSE,0,4,45,3,11,13,622
7/19/00,2000,21.2,FALSE,0,4,45,3,7,13,396
7/20/00,2000,21,FALSE,0,10,43,43,86,13,130
7/20/00,2000,21,FALSE,0,10,42,42,56,13,84
7/20/00,2000,0,FALSE,0,10,42,42,61,13,92
7/20/00,2000,21,FALSE,0,8,39,39,7,13,13
7/21/00,2000,19.2,FALSE,0,9,150,3,144,13,12054
7/21/00,2000,20.4,FALSE,0,10,200,3,200,13,20091
7/24/00,2000,21,FALSE,0,10,250,3,480,13,60272
7/24/00,2000,20.2,TRUE,1,9,50,3,126,13,3516
7/24/00,2000,20.1,TRUE,1,6,250,3,430,13,89989
7/24/00,2000,20.2,FALSE,0,10,250,3,900,13,113010
7/25/00,2000,24,FALSE,0,5,100,100,107,13,322
7/25/00,2000,23.2,FALSE,0,10,48,48,3,13,5
7/25/00,2000,23.2,FALSE,0,5,40,40,10,13,30
7/26/00,2000,21.5,TRUE,1,9,400,3,532,13,118758
7/26/00,2000,21.5,TRUE,1,9,400,3,625,13,139518
7/26/00,2000,0,FALSE,0,9,400,3,678,13,151349
7/26/00,2000,21.2,FALSE,0,5,400,3,661,13,265597
7/26/00,2000,24.8,FALSE,0,3,45,45,65,13,326
7/26/00,2000,25.5,FALSE,0,6,41,41,72,13,181
7/26/00,2000,0,FALSE,0,5,400,3,601,13,241489
7/26/00,2000,21.2,FALSE,0,5,400,3,552,13,221800
7/31/00,2000,21.7,FALSE,0,10,200,3,314,13,31542
7/31/00,2000,20.1,FALSE,0,8,47,3,545,13,16082
7/31/00,2000,23,FALSE,0,8,200,3,189,13,23732
7/31/00,2000,22.7,FALSE,0,10,200,3,475,13,47715
8/2/00,2000,20.3,FALSE,0,4,36,3,10,13,452
8/2/00,2000,23,FALSE,0,10,42,3,380,13,8016
8/2/00,2000,21,FALSE,0,8,200,3,267,13,33526
8/2/00,2000,23,FALSE,0,8,48,3,815,13,24561
8/3/00,2000,23,FALSE,0,10,38,38,23,13,35
8/3/00,2000,22.3,FALSE,0,9,36,36,50,13,84
8/7/00,2000,20.2,FALSE,0,10,43,3,26,13,562
8/7/00,2000,18.2,FALSE,0,10,43,3,39,13,842
8/8/00,2000,22.8,FALSE,0,3,40,40,0,13,0
8/8/00,2000,23.5,FALSE,0,6,50,50,0,13,0
8/10/00,2000,21.8,FALSE,0,10,44,44,1,13,2
8/10/00,2000,24.8,FALSE,0,5,44,44,0,13,0
8/10/00,2000,25,FALSE,0,5,90,90,0,13,0
8/11/00,2000,23,FALSE,0,5,300,3,307,13,92517
8/11/00,2000,23,TRUE,1,6,300,3,384,13,96435
8/14/00,2000,23.2,TRUE,1,8,48,3,12,13,362
8/14/00,2000,23,FALSE,0,10,300,3,219,13,32999
8/14/00,2000,23.2,FALSE,0,10,150,3,174,13,13109
8/14/00,2000,23.2,FALSE,0,10,150,3,186,13,14013
8/14/00,2000,23,FALSE,0,10,300,3,226,13,34054
8/14/00,2000,0,FALSE,0,10,150,3,201,13,15143
8/14/00,2000,0,FALSE,0,10,300,3,232,13,34958
8/14/00,2000,21.3,TRUE,1,6,39,3,61,13,1991
8/15/00,2000,22.2,FALSE,0,10,100,3,171,13,8589
8/15/00,2000,23,FALSE,0,8,45,3,148,13,4181
8/15/00,2000,24,FALSE,0,10,38,3,99,13,1890
8/15/00,2000,24,TRUE,1,8,38,3,59,13,1408
8/18/00,2000,21.2,FALSE,0,4,100,3,225,13,28252
8/18/00,2000,0,FALSE,0,8,47,3,153,13,4515
8/18/00,2000,23,FALSE,0,8,47,3,130,13,3836
8/18/00,2000,22,FALSE,0,8,150,3,243,13,22884
8/18/00,2000,23,FALSE,0,8,32,3,143,13,2873
8/18/00,2000,23,FALSE,0,7,200,3,22,13,3157
8/21/00,2000,21.3,FALSE,0,10,44,44,18,13,27
8/21/00,2000,0,FALSE,0,10,45,45,15,13,23
8/21/00,2000,21.3,FALSE,0,10,45,45,12,13,18
8/21/00,2000,22,FALSE,0,8,44,44,4,13,8
8/21/00,2000,20.5,FALSE,0,10,50,50,0,13,0
8/22/00,2000,21.3,FALSE,0,5,105,105,0,13,0
8/22/00,2000,21.5,FALSE,0,7,52,52,0,13,0
8/24/00,2000,20.2,FALSE,0,10,150,3,239,13,18006
8/24/00,2000,20.8,FALSE,0,8,47,3,179,13,5282
8/25/00,2000,21.2,FALSE,0,5,160,3,94,13,15108
8/25/00,2000,21,TRUE,1,7,34,3,30,13,732
8/25/00,2000,0,FALSE,0,5,160,3,118,13,18966
8/25/00,2000,21.2,FALSE,0,5,160,3,128,13,20573
8/25/00,2000,20.2,FALSE,0,3,34,34,1,13,5
8/25/00,2000,22.5,FALSE,0,6,43,43,2,13,5
8/28/00,2000,21,TRUE,1,7,50,50,0,13,0
8/28/00,2000,20,TRUE,1,8,44,3,81,13,2238
8/28/00,2000,21,FALSE,0,10,45,3,285,13,6442
8/28/00,2000,20.5,FALSE,0,10,42,3,228,13,4810
8/31/00,2000,21,TRUE,1,8,46,3,108,13,3119
8/31/00,2000,20.5,FALSE,0,10,51,3,186,13,4764
8/31/00,2000,20.3,FALSE,0,9,31,3,14,13,242
8/31/00,2000,22,FALSE,0,10,46,3,471,13,10882
9/1/00,2000,23,FALSE,0,3,48,3,354,13,28448
9/1/00,2000,24.5,FALSE,0,7,150,3,14,13,1507
9/1/00,2000,23.2,FALSE,0,10,200,3,43,13,4319
9/1/00,2000,23,FALSE,0,10,300,3,791,13,119187
9/5/00,2000,20.9,FALSE,0,6,48,48,0,13,0
9/5/00,2000,20.4,FALSE,0,5,50,50,0,13,0
9/5/00,2000,20.4,FALSE,0,10,50,50,0,13,0
9/7/00,2000,20,TRUE,1,9,100,3,26,13,1451
9/7/00,2000,0,FALSE,0,10,100,3,235,13,11803
9/7/00,2000,19.5,FALSE,0,10,100,3,295,13,14817
9/7/00,2000,19.5,FALSE,0,10,100,3,194,13,9744
9/11/00,2000,19.2,FALSE,0,10,44,44,1,13,2
9/11/00,2000,19.9,FALSE,0,10,50,50,3,13,5
9/13/00,2000,19.2,TRUE,1,8,46,3,18,13,520
9/13/00,2000,0,FALSE,0,5,38,3,117,13,4466
9/13/00,2000,18.8,TRUE,1,5,38,3,158,13,6031
9/13/00,2000,19.8,FALSE,0,6,32,32,0,13,0
9/13/00,2000,21,TRUE,1,3,40,40,0,13,0
9/13/00,2000,18.8,TRUE,1,5,37,3,125,13,4646
9/14/00,2000,19,FALSE,0,10,36,3,127,13,2296
9/14/00,2000,18.3,FALSE,0,10,48,3,137,13,3303
9/14/00,2000,19.8,TRUE,1,8,50,50,23,13,43
9/14/00,2000,18.5,TRUE,1,5,47,3,70,13,3305
9/18/00,2000,19,FALSE,0,3,45,3,84,13,6329
9/18/00,2000,0,FALSE,0,3,45,3,85,13,6404
9/18/00,2000,19,FALSE,0,3,36,3,112,13,6750
9/18/00,2000,18.2,FALSE,0,10,150,3,259,13,19513
9/18/00,2000,0,FALSE,0,10,150,3,260,13,19588
9/18/00,2000,19,FALSE,0,8,46,46,48,13,90
9/18/00,2000,17,FALSE,0,7,33,3,19,13,450
9/18/00,2000,18.2,FALSE,0,10,150,3,262,13,19739
9/20/00,2000,18.8,TRUE,1,8,41,41,13,13,24
9/20/00,2000,18,FALSE,0,10,40,40,51,13,77
9/20/00,2000,17.8,FALSE,0,10,47,47,30,13,45
9/20/00,2000,18.3,FALSE,0,10,47,47,42,13,63
9/25/00,2000,16.9,FALSE,0,10,45,45,0,13,0
9/25/00,2000,17.2,FALSE,0,8,48,48,2,13,4
9/26/00,2000,16.8,FALSE,0,5,40,40,0,13,0
9/26/00,2000,17.5,FALSE,0,7,50,50,0,13,0
9/26/00,2000,17.5,FALSE,0,10,45,45,0,13,0
10/2/00,2000,0,FALSE,0,10,50,50,47,13,71
10/2/00,2000,14,FALSE,0,10,50,50,32,13,48
10/2/00,2000,15,TRUE,1,9,48,48,7,13,12
10/2/00,2000,14,FALSE,0,10,46,46,31,13,47
10/3/00,2000,14.5,TRUE,1,11,47,47,24,13,33
10/3/00,2000,14.5,TRUE,1,4,36,36,36,13,136
10/3/00,2000,14.5,FALSE,0,3,40,40,0,13,0
10/11/00,2000,14,TRUE,1,8,50,50,0,13,0
10/11/00,2000,0,FALSE,0,8,50,50,0,13,0
10/11/00,2000,14,TRUE,1,8,29,29,0,13,0
10/11/00,2000,14,TRUE,1,7,51,51,0,13,0
10/12/00,2000,0,FALSE,0,9,45,3,24,13,603
10/12/00,2000,11.1,FALSE,0,3,37,37,19,13,95
10/12/00,2000,0,FALSE,0,3,50,50,26,13,131
10/12/00,2000,11.1,FALSE,0,3,50,50,23,13,116
10/12/00,2000,11.5,TRUE,1,6,30,3,8,13,201
10/12/00,2000,11,FALSE,0,8,43,3,20,13,540
10/12/00,2000,11.3,FALSE,0,9,45,3,30,13,753
10/12/00,2000,11.3,FALSE,0,9,48,3,27,13,723
10/13/00,2000,12.8,FALSE,0,10,40,40,4,13,6
10/13/00,2000,12.5,TRUE,1,7,34,34,0,13,0
5/3/01,2001,17,FALSE,0,10,42,42,0,13,0
5/3/01,2001,14.8,FALSE,0,8,38,38,0,13,0
5/3/01,2001,19.2,FALSE,0,4,44,44,0,13,0
5/3/01,2001,15,FALSE,0,9,40,40,0,13,0
5/4/01,2001,7,FALSE,0,10,45,45,0,13,0
5/4/01,2001,12,FALSE,0,7,45,45,0,13,0
5/7/01,2001,6,FALSE,0,9,50,50,0,13,0
5/7/01,2001,6,FALSE,0,10,46,46,0,13,0
5/8/01,2001,13,FALSE,0,4,40,40,0,13,0
5/8/01,2001,9,TRUE,1,9,44,44,0,13,0
5/8/01,2001,8.3,FALSE,0,7,42,42,0,13,0
5/8/01,2001,14.3,FALSE,0,4,43,43,0,13,0
5/9/01,2001,8.5,FALSE,0,10,46,46,0,13,0
5/9/01,2001,7,TRUE,1,9,42,42,0,13,0
5/9/01,2001,10.2,FALSE,0,10,45,45,0,13,0
5/10/01,2001,14.8,FALSE,0,10,44,44,0,13,0
5/10/01,2001,12.3,FALSE,0,9,47,47,0,13,0
5/11/01,2001,13.3,FALSE,0,9,42,42,0,13,0
5/11/01,2001,12,FALSE,0,10,42,42,0,13,0
5/11/01,2001,14.3,FALSE,0,9,35,35,0,13,0
5/11/01,2001,8.3,FALSE,0,10,50,50,0,13,0
5/14/01,2001,14.9,FALSE,0,8,45,45,0,13,0
5/14/01,2001,16,FALSE,0,10,38,38,3,13,5
5/14/01,2001,18.8,FALSE,0,4,48,3,90,13,5424
5/14/01,2001,18.8,FALSE,0,4,50,3,72,13,4520
5/14/01,2001,18.9,FALSE,0,10,88,88,58,13,87
5/14/01,2001,18.8,FALSE,0,4,48,3,90,13,5424
5/16/01,2001,10.8,FALSE,0,7,50,50,0,13,0
5/16/01,2001,10.1,FALSE,0,10,48,48,0,13,0
5/16/01,2001,11,TRUE,1,7,48,48,0,13,0
5/16/01,2001,9,TRUE,1,9,45,45,0,13,0
5/17/01,2001,7.3,FALSE,0,10,48,48,0,13,0
5/17/01,2001,7.3,FALSE,0,10,48,48,0,13,0
5/17/01,2001,8.9,FALSE,0,9,50,50,0,13,0
5/17/01,2001,7.3,FALSE,0,10,50,50,0,13,0
5/21/01,2001,10.8,FALSE,0,10,48,48,0,13,0
5/21/01,2001,12.2,FALSE,0,10,42,42,0,13,0
5/21/01,2001,11,TRUE,1,10,50,50,0,13,0
5/24/01,2001,14,FALSE,0,10,48,48,0,13,0
5/25/01,2001,13.2,TRUE,1,9,48,48,20,13,33
5/25/01,2001,18.2,FALSE,0,9,48,48,0,13,0
5/25/01,2001,13,FALSE,0,6,47,47,21,13,53
5/25/01,2001,18,FALSE,0,4,43,43,0,13,0
5/31/01,2001,13.8,FALSE,0,10,48,48,0,13,0
5/31/01,2001,14.2,FALSE,0,7,44,44,0,13,0
6/1/01,2001,18.5,FALSE,0,4,48,3,10,13,603
6/1/01,2001,18,FALSE,0,10,40,40,6,13,9
6/1/01,2001,14.8,FALSE,0,7,44,44,1,13,2
6/1/01,2001,18.5,FALSE,0,4,45,3,13,13,735
6/1/01,2001,18.5,FALSE,0,4,48,3,25,13,1507
6/1/01,2001,17,FALSE,0,10,48,48,1,13,2
6/4/01,2001,16.3,FALSE,0,6,46,46,0,13,0
6/4/01,2001,17,FALSE,0,6,90,90,0,13,0
6/4/01,2001,13.2,FALSE,0,10,50,50,0,13,0
6/5/01,2001,11.5,FALSE,0,10,46,46,0,13,0
6/5/01,2001,12.3,FALSE,0,10,48,48,0,13,0
6/5/01,2001,13.7,FALSE,0,10,45,45,0,13,0
6/5/01,2001,11.2,FALSE,0,9,50,50,0,13,0
6/6/01,2001,14.1,FALSE,0,8,98,98,0,13,0
6/6/01,2001,11.7,FALSE,0,10,40,40,0,13,0
6/6/01,2001,14,FALSE,0,10,48,48,0,13,0
6/6/01,2001,11.7,FALSE,0,10,40,40,0,13,0
6/6/01,2001,11.7,FALSE,0,10,41,41,0,13,0
6/6/01,2001,12.8,TRUE,1,8,47,47,0,13,0
6/7/01,2001,15,FALSE,0,8,42,42,0,13,0
6/7/01,2001,15.8,FALSE,0,10,50,50,1,13,2
6/12/01,2001,21.3,FALSE,0,5,38,38,0,13,0
6/12/01,2001,17,TRUE,1,6,44,44,3,13,8
6/12/01,2001,17,TRUE,1,6,44,44,3,13,8
6/12/01,2001,18.3,TRUE,1,10,35,35,73,13,110
6/12/01,2001,17,TRUE,1,6,42,42,5,13,13
6/12/01,2001,20,FALSE,0,3,40,40,0,13,0
6/13/01,2001,21,FALSE,0,3,48,3,124,13,9965
6/13/01,2001,24,FALSE,0,10,44,3,75,13,1657
6/13/01,2001,22.3,FALSE,0,10,45,45,17,13,26
6/13/01,2001,24,FALSE,0,10,200,3,419,13,42090
6/13/01,2001,21,FALSE,0,8,45,3,220,13,6216
6/14/01,2001,22.5,FALSE,0,10,50,50,1,13,2
6/18/01,2001,17.2,FALSE,0,9,44,3,9,13,221
6/18/01,2001,23.5,FALSE,0,10,100,3,170,13,8538
6/18/01,2001,23.8,FALSE,0,10,50,3,227,13,5701
6/18/01,2001,20.8,FALSE,0,10,100,3,231,13,11602
6/20/01,2001,24.2,FALSE,0,8,50,50,0,13,0
6/20/01,2001,21.3,FALSE,0,10,45,45,1,13,2
6/20/01,2001,24,FALSE,0,6,47,47,12,13,30
6/21/01,2001,20.8,TRUE,1,7,36,3,295,13,7620
6/21/01,2001,24,FALSE,0,10,50,3,131,13,3290
6/21/01,2001,20.9,TRUE,1,10,88,88,22,13,33
6/21/01,2001,22.1,FALSE,0,10,47,3,204,13,4816
6/25/01,2001,19.8,FALSE,0,10,42,3,203,13,4282
6/25/01,2001,23,FALSE,0,10,50,3,101,13,2536
6/26/01,2001,23.8,FALSE,0,3,47,47,5,13,25
6/26/01,2001,22.4,FALSE,0,6,48,3,55,13,2210
6/26/01,2001,23,TRUE,1,9,40,3,61,13,1362
6/26/01,2001,23.8,FALSE,0,3,42,42,2,13,10
6/26/01,2001,23.8,FALSE,0,3,42,42,2,13,10
6/26/01,2001,25.2,FALSE,0,8,50,50,2,13,4
6/27/01,2001,26.8,FALSE,0,10,100,3,157,13,7886
6/27/01,2001,25.6,FALSE,0,9,45,3,481,13,12079
6/27/01,2001,25.2,FALSE,0,3,100,3,390,13,65294
6/27/01,2001,26,FALSE,0,10,47,3,204,13,4816
6/28/01,2001,22.7,FALSE,0,10,50,50,16,13,24
6/28/01,2001,24.5,FALSE,0,10,50,50,76,13,115
7/3/01,2001,19.5,FALSE,0,9,45,3,275,13,6906
7/3/01,2001,19,FALSE,0,7,44,3,187,13,5904
7/3/01,2001,19.7,FALSE,0,10,50,3,655,13,16449
7/5/01,2001,21.2,FALSE,0,5,100,100,59,13,178
7/5/01,2001,19.1,FALSE,0,10,50,50,0,13,0
7/5/01,2001,21.2,FALSE,0,6,100,100,83,13,208
7/6/01,2001,18.4,TRUE,1,9,49,3,20,13,547
7/6/01,2001,18.2,FALSE,0,10,49,3,122,13,3003
7/6/01,2001,18.1,TRUE,1,8,200,3,426,13,53491
7/6/01,2001,18.7,FALSE,0,10,300,3,292,13,43998
7/9/01,2001,19.9,FALSE,0,10,47,3,158,13,3730
7/9/01,2001,19.3,FALSE,0,10,50,3,371,13,9317
7/10/01,2001,23.8,FALSE,0,3,300,3,267,13,134105
7/10/01,2001,21,FALSE,0,8,42,3,51,13,1345
7/10/01,2001,21,FALSE,0,10,45,3,148,13,3345
7/10/01,2001,23.8,FALSE,0,10,45,3,97,13,2192
7/11/01,2001,21,TRUE,1,10,200,3,323,13,32446
7/11/01,2001,21,TRUE,1,5,205,3,234,13,48187
7/11/01,2001,21,TRUE,1,5,200,3,223,13,44802
7/11/01,2001,22.4,FALSE,0,9,50,50,97,13,162
7/11/01,2001,21,TRUE,1,5,200,3,212,13,42592
7/12/01,2001,21,FALSE,0,10,50,50,44,13,66
7/12/01,2001,21.3,FALSE,0,10,50,50,25,13,38
7/12/01,2001,21,FALSE,0,10,50,50,43,13,65
7/16/01,2001,20.3,TRUE,1,9,50,3,380,13,10603
7/16/01,2001,20.8,FALSE,0,10,200,3,399,13,40081
7/16/01,2001,20.7,FALSE,0,10,50,3,289,13,7258
7/16/01,2001,20,FALSE,0,10,200,3,587,13,58966
7/19/01,2001,22,FALSE,0,10,150,3,496,13,37368
